media_id,label_result,text_result
1389481_247257475461413_1931663605_n,"{u'banner': '0.5392738', u'product': '0.846679', u'brand': '0.59691668', u'advertising': '0.74629164', u'presentation': '0.53130281'}","[u'NIGEL SYLVESTER\nMannion Studio Gramercy\nPark, NY\n', u'NIGEL', u'SYLVESTER', u'Mannion', u'Studio', u'Gramercy', u'Park,', u'NY']"
923965_1472228886346474_353167856_n,"{u'football player': '0.87003666', u'sports': '0.52928948', u'gridiron football': '0.86266917', u'player': '0.95326239', u'basketball moves': '0.50972551', u'american football': '0.60445744', u'tackle': '0.57546717'}","[u'RAMS DRAFT\nMIZZIN\nmichael\nSAM\nDE I MISSOURI\n7 PIC\nROUND\nEdward lones I #FUTUREINVESTMENT\n', u'RAMS', u'DRAFT', u'MIZZIN', u'michael', u'SAM', u'DE', u'I', u'MISSOURI', u'7', u'PIC', u'ROUND', u'Edward', u'lones', u'I', u'#FUTUREINVESTMENT']"
928238_744037132296380_1758357966_n,"{u'sport venue': '0.72356522', u'motorsport': '0.61194032', u'car': '0.98716205', u'land vehicle': '0.9196533', u'automobile make': '0.72646123', u'sports': '0.54798192', u'race track': '0.79487771', u'supercar': '0.79931742', u'automotive design': '0.77788007', u'race': '0.54901057', u'race car': '0.59513891', u'vehicle': '0.951771', u'nissan gt r': '0.59948176', u'auto racing': '0.68000025', u'performance car': '0.62057149', u'racing': '0.64879662', u'sports car': '0.86287743', u'structure': '0.87391096'}","[u'Han KOOK\nNO5i\nTAKATA\nMENA\nCHAMPON\n', u'Han', u'KOOK', u'NO5i', u'TAKATA', u'MENA', u'CHAMPON']"
1663109_1425054134416807_828335784_n,"{u'lawn': '0.61869556', u'flower': '0.50775266', u'family': '0.62455326', u'people': '0.93696672', u'spring': '0.61084425', u'person': '0.90976197', u'green': '0.86451614', u'child': '0.73140317', u'fun': '0.86938995', u'grass': '0.81599158'}",[]
10268933_385180191621687_584547157_n,"{u'head': '0.74068105', u'glasses': '0.56737995'}","[u'\u306a\n', u'\u306a']"
10453678_1505719929641109_1514091697_n,"{u'recreation': '0.5894866', u'golf': '0.64419925', u'professional golfer': '0.5653615', u'outdoor recreation': '0.67569679', u'fourball': '0.53120536', u'golfer': '0.79155594'}",[]
10251381_680280408703781_195309302_n,"{u'swimming pool': '0.85023117', u'clothing': '0.90701413', u'vacation': '0.81668049', u'sea': '0.62578291', u'swimwear': '0.689112'}",[]
1516957_1500682783489509_585388837_n,"{u'product': '0.77631056', u'document': '0.59127033', u'text': '0.93285644', u'brand': '0.59691668', u'diagram': '0.64769047', u'shape': '0.59386724', u'line': '0.73488343', u'font': '0.78093219', u'presentation': '0.53433043'}","[u""methlaboratories:\nCAN I GET A HELL YEAHIF\nYOU DON'T KNOW WHAT\nYOU'RE DOING WITH YOUR\nLIFE AND YOU DON'T GET\nENOUGH SLEEP\n"", u'methlaboratories:', u'CAN', u'I', u'GET', u'A', u'HELL', u'YEAHIF', u'YOU', u""DON'T"", u'KNOW', u'WHAT', u""YOU'RE"", u'DOING', u'WITH', u'YOUR', u'LIFE', u'AND', u'YOU', u""DON'T"", u'GET', u'ENOUGH', u'SLEEP']"
929314_241142932741643_176525545_n,"{u'play': '0.83332771', u'toy': '0.57444918', u'games': '0.57862884', u'indoor games and sports': '0.56169832'}","[u'O\nO\nF\n', u'O', u'O', u'F']"
1389035_538217469597357_938059794_n,"{u'head': '0.74999207', u'muscle': '0.7260251', u'facial hair': '0.58399415', u'hairstyle': '0.72282189', u'face': '0.94697648', u'hair': '0.93363726', u'person': '0.91505665', u'male': '0.83400047', u'man': '0.87122905'}",[]
1169719_629936103736321_103435699_n,"{u'product': '0.805699', u'organ': '0.65603751', u'brand': '0.59691668', u'label': '0.55304223', u'font': '0.81119108', u'presentation': '0.52011591'}","[u'@pubertuandadVice bra Guide\nmore developed\naa-ad+ usualy\nFrst oras\nCut out ODS\nSee thru\nODS\netC\nStrapless topSA\nor dresses\n', u'@pubertuandadVice', u'bra', u'Guide', u'more', u'developed', u'aa-ad+', u'usualy', u'Frst', u'oras', u'Cut', u'out', u'ODS', u'See', u'thru', u'ODS', u'etC', u'Strapless', u'topSA', u'or', u'dresses']"
1738761_286276898186979_39533491_n,"{u'sketch': '0.53175837', u'brand': '0.59691668', u'illustration': '0.55491638', u'drawing': '0.56184542', u'line': '0.59244913', u'font': '0.84294218', u'cartoon': '0.85632014'}","[u'D\nco sausas\ni ill\n\u3061.\nb\u300b\u3001\n', u'D', u'co', u'sausas', u'i', u'ill', u'\u3061', u'.', u'b', u'\u300b', u'\u3001']"
1597842_590546967697044_1120211869_n,"{u'ice hockey': '0.97299159', u'bandy': '0.61173493', u'ice hockey position': '0.95735109', u'team sport': '0.83052784', u'ball game': '0.80992788', u'sports': '0.88107145', u'goaltender': '0.75367719', u'player': '0.91908604', u'defenseman': '0.85664767', u'hockey': '0.96263629', u'stick and ball games': '0.83347631', u'roller in line hockey': '0.68347877', u'college ice hockey': '0.96503317'}","[u'20\nOIE\nLST\n', u'20', u'OIE', u'LST']"
927917_703330996385076_450225860_n,"{u'human body': '0.54621774', u'organ': '0.70712996', u'ear': '0.50322145', u'tooth': '0.60283095', u'finger': '0.6666494', u'hand': '0.6443823', u'cartoon': '0.84642905'}","[u'\u03c3\n', u'\u03c3']"
1389560_375895295876268_1754961159_n,"{u'text': '0.9529646', u'brand': '0.59691668', u'font': '0.88070422', u'presentation': '0.53335744', u'advertising': '0.62713581'}","[u'4 maw\nWILDAND FREE\nWild and Free\nWAD\n25 whimsical design elements\nVisit Dazzling overlays on Instagram\nout thru\nWILD AND FREE\n0 0\n0 0\n0 0\n', u'4', u'maw', u'WILDAND', u'FREE', u'Wild', u'and', u'Free', u'WAD', u'25', u'whimsical', u'design', u'elements', u'Visit', u'Dazzling', u'overlays', u'on', u'Instagram', u'out', u'thru', u'WILD', u'AND', u'FREE', u'0', u'0', u'0', u'0', u'0', u'0']"
1515360_793803670646195_690784048_n,{u'clothing': '0.9233672'},"[u'THE 12 CAPES\nARE COMING\nOUT!\nMobile.\nNFL\nDIVISIONAL\n', u'THE', u'12', u'CAPES', u'ARE', u'COMING', u'OUT!', u'Mobile.', u'NFL', u'DIVISIONAL']"
1171797_227296530777640_407716301_n,"{u'person': '0.92525238', u'hapkido': '0.50778967', u'profession': '0.51701194', u'team': '0.75594854'}","[u'k\xbb\n', u'k', u'\xbb']"
1169071_640410186011311_1403981778_n,"{u'commemorative plaque': '0.56072342', u'text': '0.94563192', u'label': '0.5277651', u'book': '0.55111676', u'advertising': '0.53953457', u'font': '0.83288151'}","[u'Atheism\nThe belief that there was nothing\nand nothing happened to nothing\nand g magically\nexploded for no reason, everything and then a bunch o\neverything magically rearranged\nitself for no reason what so ever\ninto self replicating bits which\nthen turned into dinosaurs.\nMakes perfect sense.\n', u'Atheism', u'The', u'belief', u'that', u'there', u'was', u'nothing', u'and', u'nothing', u'happened', u'to', u'nothing', u'and', u'g', u'magically', u'exploded', u'for', u'no', u'reason,', u'everything', u'and', u'then', u'a', u'bunch', u'o', u'everything', u'magically', u'rearranged', u'itself', u'for', u'no', u'reason', u'what', u'so', u'ever', u'into', u'self', u'replicating', u'bits', u'which', u'then', u'turned', u'into', u'dinosaurs.', u'Makes', u'perfect', u'sense.']"
10369273_1455400798032692_1937045840_n,"{u'product': '0.73616374', u'document': '0.59041411', u'text': '0.92210895', u'brand': '0.59691668', u'diagram': '0.59614474', u'shape': '0.59119266', u'line': '0.70789123', u'font': '0.80574638', u'presentation': '0.535139'}","[u""40.\nYou'd rather brag about\nhow much sleep you got\nthan how late you were out\nlast night\n41.\nYou bragged about that\nvery thing at some point\nthis week\n"", u'40.', u""You'd"", u'rather', u'brag', u'about', u'how', u'much', u'sleep', u'you', u'got', u'than', u'how', u'late', u'you', u'were', u'out', u'last', u'night', u'41.', u'You', u'bragged', u'about', u'that', u'very', u'thing', u'at', u'some', u'point', u'this', u'week']"
924269_216856068502964_840493121_n,"{u'product': '0.72183228', u'web page': '0.89782304', u'screenshot': '0.55331028', u'brand': '0.59691668', u'diagram': '0.64413452', u'line': '0.61689079', u'font': '0.66743809', u'presentation': '0.53172946', u'document': '0.57344639'}","[u'MUSLIM LYF\n233\n1453\n897\nposts\nfollowers\nfollowing\nFollowing\nHilal\nSoldier of Allah usi ail: YI JI y......\nspreading the truth and extinguishing the\nlies\nwww.youtube.com/watch?v g7BPeVRqBRM\nISLAMICCANNASPAINTING t4\n', u'MUSLIM', u'LYF', u'233', u'1453', u'897', u'posts', u'followers', u'following', u'Following', u'Hilal', u'Soldier', u'of', u'Allah', u'usi', u'ail:', u'YI', u'JI', u'y......', u'spreading', u'the', u'truth', u'and', u'extinguishing', u'the', u'lies', u'www.youtube.com/watch?v', u'g7BPeVRqBRM', u'ISLAMICCANNASPAINTING', u't4']"
928402_429758047125912_2027127175_n,"{u'sport venue': '0.72356951', u'team sport': '0.81773311', u'baseball positions': '0.6334812', u'sports': '0.83872569', u'football player': '0.80767137', u'structure': '0.85490978', u'stadium': '0.65021181', u'baseball field': '0.66666669'}",[]
10175148_629477240470702_230800363_n,"{u'model': '0.59632862', u'photo shoot': '0.5985589', u'human body': '0.54430455', u'thigh': '0.71270651', u'leg': '0.69423628', u'image': '0.90103078', u'abdomen': '0.5917272', u'human action': '0.95657367', u'person': '0.89691287', u'trunk': '0.51608121', u'girl': '0.81184918', u'muscle': '0.746509', u'lady': '0.82796711', u'arm': '0.73559588'}",[]
1941065_246728092166343_627541572_n,"{u'photograph': '0.92648405', u'lady': '0.83810627', u'image': '0.90206158', u'photo shoot': '0.53051716', u'glasses': '0.53072828', u'person': '0.89817303', u'singing': '0.57054687', u'fun': '0.8774876', u'girl': '0.81152362', u'muscle': '0.70761341', u'clothing': '0.91617906', u'model': '0.54770076', u'man': '0.81005669'}","[u'\u30c5\nHA/\n', u'\u30c5', u'HA', u'/']"
1209537_1417178305178724_309143058_n,"{u'road cycling': '0.84695739', u'recreation': '0.60492468', u'bicycle': '0.82348633', u'bicycle racing': '0.81492567', u'road bicycle racing': '0.93797678', u'cycle sport': '0.77984327', u'duathlon': '0.53801745', u'outdoor recreation': '0.67479175', u'sports': '0.90274477', u'endurance sports': '0.60554308', u'race': '0.59588879', u'vehicle': '0.75818747', u'cycling': '0.958249', u'sports equipment': '0.50370073', u'racing': '0.56135952'}","[u'in i\n\u90a6\n\u8d4f.\n,G\n', u'in', u'i', u'\u90a6', u'\u8d4f', u'.', u',', u'G']"
1515881_592494667489793_1990372805_n,"{u'text': '0.937652', u'atmosphere': '0.76387304', u'font': '0.8486082', u'astronomical object': '0.57841718', u'universe': '0.6877324'}","[u'fun fact\ntampoons\n', u'fun', u'fact', u'tampoons']"
10268958_285776668264551_1492905036_n,"{u'fur': '0.72122306', u'leg': '0.74203724', u'boot': '0.9778685', u'cowboy boot': '0.57107079', u'outdoor shoe': '0.55067694', u'footwear': '0.98185742', u'human body': '0.5486933', u'shoe': '0.81157851'}",[]
927214_591680744257506_481623248_n,{},[]
10326390_236285616570052_1231434406_n,{u'dress': '0.61612612'},"[u'03628\uc73c\u30fc25-026\n\uc544\n:00\n', u'03628', u'\uc73c', u'\u30fc', u'25-026', u'\uc544', u':', u'00']"
1527659_446956305426213_1887747987_n,"{u'product': '0.75349027', u'web page': '0.88478565', u'screenshot': '0.57342476', u'brand': '0.59691668', u'multimedia': '0.54025352', u'diagram': '0.5754925', u'line': '0.60202688', u'font': '0.76502234', u'presentation': '0.52667409', u'document': '0.59387571'}","[u'Genres\nFeatured\nCharts\nSongs\nSNAKE\nLIL JON\n1. Turn Down For What\nDJ Snake & Lil Jon\n2. Wake Me Up\nAvicii\n3. Hey Brother\nAvicii\n4. Stay the Night feat. H\nZedd\nAlbums\nSee All\n$1.29\n$1.29\n$1.29\n$1.29\nSee All\nAMI\n', u'Genres', u'Featured', u'Charts', u'Songs', u'SNAKE', u'LIL', u'JON', u'1.', u'Turn', u'Down', u'For', u'What', u'DJ', u'Snake', u'&', u'Lil', u'Jon', u'2.', u'Wake', u'Me', u'Up', u'Avicii', u'3.', u'Hey', u'Brother', u'Avicii', u'4.', u'Stay', u'the', u'Night', u'feat.', u'H', u'Zedd', u'Albums', u'See', u'All', u'$1.29', u'$1.29', u'$1.29', u'$1.29', u'See', u'All', u'AMI']"
914556_621442181243778_1311712212_n,"{u'entertainment': '0.74330384', u'puroresu': '0.598403', u'wrestling': '0.87439054', u'professional wrestling': '0.84317279', u'contact sport': '0.73035675', u'combat sport': '0.70247912', u'individual sports': '0.52138966', u'wrestler': '0.71215785', u'sports': '0.92698544'}","[u'of a\n', u'of', u'a']"
1389512_225265077633872_1925199522_n,"{u'play': '0.7391628', u'interaction': '0.54048109', u'human positions': '0.9190287', u'sitting': '0.8924576', u'leg': '0.61177647', u'abdomen': '0.51497358', u'human action': '0.96553028', u'person': '0.91280246', u'human body': '0.5430966', u'furniture': '0.63318264'}","[u'WHEN YOU SEE IT\n', u'WHEN', u'YOU', u'SEE', u'IT']"
1168457_269414066539257_745844524_n,"{u'tattoo': '0.94542348', u'human body': '0.54721838', u'tattoo artist': '0.59950912', u'organ': '0.64782107', u'face': '0.92021662', u'person': '0.91077632', u'chest': '0.5218277', u'mouth': '0.68592733', u'hand': '0.61767852', u'sense': '0.579274', u'muscle': '0.69750363', u'arm': '0.77135164'}",[]
1963092_1471085149779278_1445672666_n,"{u'biology': '0.7500391', u'text': '0.94027609', u'brand': '0.59691668', u'person': '0.89985579', u'learning': '0.58408362', u'presentation': '0.53524351'}","[u'This is not\nWorship?\nThou shalt not make unto thee\nany graven image, or any\nlikeness of anything that is in\nheaven above, or that is in the\nearth beneath, or that is in the\nwater under the earth Ex. 20:4\n', u'This', u'is', u'not', u'Worship?', u'Thou', u'shalt', u'not', u'make', u'unto', u'thee', u'any', u'graven', u'image,', u'or', u'any', u'likeness', u'of', u'anything', u'that', u'is', u'in', u'heaven', u'above,', u'or', u'that', u'is', u'in', u'the', u'earth', u'beneath,', u'or', u'that', u'is', u'in', u'the', u'water', u'under', u'the', u'earth', u'Ex.', u'20:4']"
1922339_1429072077344524_1781430108_n,"{u'product': '0.75801951', u'document': '0.52603734', u'text': '0.89829886', u'brand': '0.59691668', u'diagram': '0.58608967', u'shape': '0.59236628', u'line': '0.70544046', u'font': '0.78762066', u'presentation': '0.53430408'}","[u'd You are my PRECIOUS\ngood dream sweet\nweal screamscene\nYou have a lovely acc\nV\nA just another punk\nBVB sucks\nandybvb fanp\nPiss off jerk @just anothe\n', u'd', u'You', u'are', u'my', u'PRECIOUS', u'good', u'dream', u'sweet', u'weal', u'screamscene', u'You', u'have', u'a', u'lovely', u'acc', u'V', u'A', u'just', u'another', u'punk', u'BVB', u'sucks', u'andybvb', u'fanp', u'Piss', u'off', u'jerk', u'@just', u'anothe']"
1963059_451381504990051_1449954342_n,"{u'photograph': '0.92672706', u'interaction': '0.5242117', u'selfie': '0.558742', u'people': '0.87479794', u'monochrome photography': '0.57767141', u'image': '0.90063089', u'human action': '0.95167857', u'person': '0.91151822', u'photography': '0.83932245', u'black and white': '0.90789562'}",[]
10349788_265266966990924_1184429503_n,"{u'beard': '0.77048481', u'hairstyle': '0.75358593', u'close up': '0.76572675', u'singer': '0.54312253', u'head': '0.74828583', u'facial hair': '0.89826137', u'hair': '0.964096', u'person': '0.91242015', u'nose': '0.91271311', u'facial expression': '0.94728482', u'portrait': '0.617729', u'face': '0.95244586', u'man': '0.84496057'}",[]
1689111_414324155368738_1637080500_n,"{u'costume': '0.64437318', u'vehicle': '0.6310671'}",[]
1169348_553022251457598_1452935462_n,"{u'blue': '0.90645432', u'boy': '0.80827159', u'head': '0.74529755', u'cap': '0.58585429', u'organ': '0.64493984', u'hat': '0.56615883', u'image': '0.90169203', u'child': '0.68002707', u'hairstyle': '0.71114922', u'face': '0.94525266', u'person': '0.95025742', u'nose': '0.89279449', u'facial expression': '0.95580626', u'portrait': '0.72171462', u'smile': '0.82449824', u'male': '0.85113645', u'clothing': '0.90740216', u'photography': '0.83852518', u'emotion': '0.5770914', u'man': '0.80937618'}","[u'kHUNDRRNN\n', u'kHUNDRRNN']"
1390017_693066050717390_258546247_n,"{u'automotive exterior': '0.73944241', u'compact sport utility vehicle': '0.67379713', u'car': '0.97362715', u'bumper': '0.64435661', u'automobile make': '0.73094571', u'ford': '0.59120977', u'truck bed part': '0.5645467', u'truck': '0.72481745', u'vehicle': '0.93342417', u'pickup truck': '0.84366173'}","[u'ORIENT\n', u'ORIENT']"
1516097_1377128242547118_164994120_n,"{u'brand': '0.59691668', u'album cover': '0.54950088', u'presentation': '0.52830946', u'human action': '0.95066464'}","[u'Comment the last song\nyou listened to and\nadd ""On Harry\'s Dick\'\n@sassmasterboo\nPLACE TO BE\n', u'Comment', u'the', u'last', u'song', u'you', u'listened', u'to', u'and', u'add', u'""On', u""Harry's"", u""Dick'"", u'@sassmasterboo', u'PLACE', u'TO', u'BE']"
10784990_735505156526908_1216230415_n,"{u'hairstyle': '0.75403291', u'human body': '0.54443043', u'thigh': '0.58663034', u'leg': '0.60057443', u'photo shoot': '0.54533035', u'selfie': '0.5438813', u'neck': '0.53627115', u'abdomen': '0.62617844', u'hair': '0.94772631', u'finger': '0.56803036', u'trunk': '0.53125191', u'muscle': '0.69722009', u'clothing': '0.92162406', u'arm': '0.7080344', u'long hair': '0.68935281'}","[u'dinatianassessr\n\uadd3\n', u'dinatianassessr', u'\uadd3']"
10401605_1433167996942840_2011914061_n,"{u'art': '0.68041784', u'sphere': '0.511139', u'shape': '0.58402276', u'green': '0.92692405', u'net': '0.65190572', u'circle': '0.63909304'}","[u'ee\nre:\ner"""".\nfis\n24,\u7de8\nissa\n', u'ee', u're', u':', u'er', u'""', u'""', u'.', u'fis', u'24', u',', u'\u7de8', u'issa']"
10005197_223442594530863_1727166855_n,{u'person': '0.89656258'},[]
1799605_568181639964606_1559005530_n,"{u'text': '0.94330418', u'brand': '0.59691668', u'presentation': '0.5348621', u'human action': '0.96048009'}","[u'lea-fpool:\nwhen people you dont like keep trying\nto talk to you\n', u'lea-fpool:', u'when', u'people', u'you', u'dont', u'like', u'keep', u'trying', u'to', u'talk', u'to', u'you']"
1530803_1431226893775219_310448511_n,"{u'basketball moves': '0.64692914', u'ball': '0.58312076', u'football helmet': '0.56729126', u'football player': '0.887935', u'ice hockey position': '0.88310325', u'baseball positions': '0.7856946', u'goalkeeper': '0.54366225', u'gridiron football': '0.83497608', u'player': '0.96351218', u'hockey protective equipment': '0.80964196', u'tackle': '0.57707667', u'football equipment and supplies': '0.73245788', u'american football': '0.69315362', u'soccer': '0.50969142', u'protective equipment in gridiron football': '0.72655046', u'goaltender mask': '0.58234948'}","[u'\u8150\n', u'\u8150']"
10246076_731124613577424_844274540_n,"{u'line': '0.65284061', u'font': '0.77182829'}","[u'TYLER THE CREATOR B\nEARL, SWEATSHIRT\nIRVING PLAZA NYC JUNE 7\nTICKETSAVAILABLE ATODDFUTURE.COM\n', u'TYLER', u'THE', u'CREATOR', u'B', u'EARL,', u'SWEATSHIRT', u'IRVING', u'PLAZA', u'NYC', u'JUNE', u'7', u'TICKETSAVAILABLE', u'ATODDFUTURE.COM']"
10246084_706679889370553_233749621_n,"{u'helmet': '0.74223393', u'football helmet': '0.86880434', u'protective equipment in gridiron football': '0.93948358', u'face mask': '0.5790323', u'protective gear in sports': '0.62689495', u'hockey protective equipment': '0.88308281', u'personal protective equipment': '0.71051627', u'football equipment and supplies': '0.92025828', u'headgear': '0.56216609', u'sports equipment': '0.62890214', u'clothing': '0.93260252', u'goaltender mask': '0.64432824'}","[u'@raiders\n', u'@raiders']"
10424393_620872781331435_85204874_n,"{u'hairstyle': '0.79401422', u'eye': '0.62372136', u'organ': '0.65150964', u'image': '0.9023807', u'head': '0.74338073', u'face': '0.94640225', u'hair': '0.95861006', u'person': '0.93888146', u'nose': '0.923871', u'facial hair': '0.66435266', u'selfie': '0.59258533', u'man': '0.80729634'}",[]
1171914_780164315333604_808138638_n,"{u'art exhibition': '0.51562822', u'image': '0.9028343', u'tourist attraction': '0.51802933', u'art': '0.69543672'}",[]
1515817_191864854344682_480620274_n,"{u'text': '0.932906', u'brand': '0.59691668', u'advertising': '0.70995492', u'signage': '0.54394829', u'font': '0.87327623', u'banner': '0.52790254'}","[u'storm 326\nYOU WILL LIVE FOREVER\nWHETHER YOU WANT TO OR NOT\nSOME OF US WILL END U P\nHOLY\nSOM E OF US WILL END UP\nLecrae\n', u'storm', u'326', u'YOU', u'WILL', u'LIVE', u'FOREVER', u'WHETHER', u'YOU', u'WANT', u'TO', u'OR', u'NOT', u'SOME', u'OF', u'US', u'WILL', u'END', u'U', u'P', u'HOLY', u'SOM', u'E', u'OF', u'US', u'WILL', u'END', u'UP', u'Lecrae']"
927819_459296564193350_620543058_n,"{u'gentleman': '0.60563809', u'fashion': '0.67738295', u'clothing': '0.91263908', u'flooring': '0.55326182'}","[u'N HERE.\n', u'N', u'HERE.']"
10354553_638205909592036_362027662_n,"{u'tattoo': '0.92706662', u'head': '0.73996276', u'human body': '0.542961', u'tattoo artist': '0.58914036', u'face': '0.93372667', u'person': '0.90750772', u'chest': '0.5218277', u'muscle': '0.69434077', u'arm': '0.7731986'}","[u'06010\n', u'06010']"
10261102_223051481238365_753920711_n,"{u'choreography': '0.51899946', u'monochrome photography': '0.6244334', u'sports': '0.746846', u'black': '0.94454354', u'monochrome': '0.6739673', u'white': '0.93605751', u'black and white': '0.91303748'}",[]
927912_726428444068073_96512885_n,"{u'singer': '0.64512426', u'human action': '0.95031565', u'person': '0.91209483', u'music': '0.65361857', u'singing': '0.82713026', u'singer songwriter': '0.56045389'}","[u'\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u53c2\u25cf\u25cf\u25cf\u25cf\u25cf\n', u'\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf\u25cf', u'\u53c2', u'\u25cf\u25cf\u25cf\u25cf\u25cf']"
10413215_686445864736846_1669388715_n,{},"[u'A.YI\n', u'A.YI']"
926775_1439539856299800_217371327_n,"{u'muscle': '0.69527185', u'spandex': '0.53474653', u'leg': '0.62588733'}",[]
10362309_1480127428885196_375263365_n,"{u'player': '0.88511533', u'brand': '0.59691668', u'football equipment and supplies': '0.56951714'}","[u""GET TO KNOW THE\nHARAMSDRAFT PICKS\nDRAFT\nTIDERS\nHE'S A GOOD\nFOOTBALL PLAYER,\nAND THAT'S THE BOTTOM LINE\nJEFF FISHER, RAMS HEAD COACH\nNFL COMBINE RESULTS\n4,91 SEC 255 INCH 114.0 INCH\n40-YO DASH VERT JUMP\nBROAD JUMP\n2013 SEC CO-DEFENSIVE\nPLAYER OF THE YEAR\nARAMSORAFT\nBSTLOUISRAMS\nEdward Jones l HFUTUREINVESTMENT\n"", u'GET', u'TO', u'KNOW', u'THE', u'HARAMSDRAFT', u'PICKS', u'DRAFT', u'TIDERS', u""HE'S"", u'A', u'GOOD', u'FOOTBALL', u'PLAYER,', u'AND', u""THAT'S"", u'THE', u'BOTTOM', u'LINE', u'JEFF', u'FISHER,', u'RAMS', u'HEAD', u'COACH', u'NFL', u'COMBINE', u'RESULTS', u'4,91', u'SEC', u'255', u'INCH', u'114.0', u'INCH', u'40-YO', u'DASH', u'VERT', u'JUMP', u'BROAD', u'JUMP', u'2013', u'SEC', u'CO-DEFENSIVE', u'PLAYER', u'OF', u'THE', u'YEAR', u'ARAMSORAFT', u'BSTLOUISRAMS', u'Edward', u'Jones', u'l', u'HFUTUREINVESTMENT']"
1725550_622985647769018_1103151322_n,{u'ball': '0.66772133'},"[u'NEW YORK\nL CHAMPS\nSPORTS\n', u'NEW', u'YORK', u'L', u'CHAMPS', u'SPORTS']"
1739272_514061352045639_554450304_n,"{u'product': '0.70884633', u'ball': '0.60626882', u'sleeve': '0.63904172', u'player': '0.70996636', u'brand': '0.59691668', u'sports uniform': '0.71721643', u'sports fan jersey': '0.57002234', u'illustration': '0.541824', u'gridiron football': '0.76196843', u'football player': '0.79498935', u't shirt': '0.56253743', u'sportswear': '0.70604622', u'football equipment and supplies': '0.59448934', u'american football': '0.73708034', u'font': '0.7620489', u'clothing': '0.93508542', u'jersey': '0.82841414'}","[u'BRADY\n12 12\n2\n2\n', u'BRADY', u'12', u'12', u'2', u'2']"
10009865_1432097620370867_1447766755_n,"{u'lighting': '0.63574117', u'furniture': '0.59721524'}","[u'at\n', u'at']"
10261295_462428553890230_654844431_n,{u'person': '0.89662617'},"[u'ffip.\nill,""dili-\n', u'ffip', u'.', u'ill', u',', u'""', u'dili-']"
1389990_604796869582434_1727746388_n,"{u'football player': '0.87506694', u'speech': '0.57333177', u'player': '0.84077406'}","[u'""I think it\'s OK. I don\'t mind it, but there was\na couple guys that basically (criticized) Ray\nfor leaving and everybody else is leaving\nMESSAGE FORLEBRONAMESON OCT,18\nKEVIN GARNETT\nNETS FORWARD\n""Tell LeBron to worry about\nMiami. He has nothing to\ndo with Celtic business.""\n', u'""I', u'think', u""it's"", u'OK.', u'I', u""don't"", u'mind', u'it,', u'but', u'there', u'was', u'a', u'couple', u'guys', u'that', u'basically', u'(criticized)', u'Ray', u'for', u'leaving', u'and', u'everybody', u'else', u'is', u'leaving', u'MESSAGE', u'FORLEBRONAMESON', u'OCT,18', u'KEVIN', u'GARNETT', u'NETS', u'FORWARD', u'""Tell', u'LeBron', u'to', u'worry', u'about', u'Miami.', u'He', u'has', u'nothing', u'to', u'do', u'with', u'Celtic', u'business.""']"
917511_1485842594964490_737412660_n,"{u'tattoo': '0.91253632', u'chest': '0.5218277', u'arm': '0.77663225', u'tattoo artist': '0.50186658'}","[u're-eez ee ee ee ee\nOWN\nth\n', u're', u'-', u'eez', u'ee', u'ee', u'ee', u'ee', u'OWN', u'th']"
1389879_462207157223131_1838929178_n,"{u'text': '0.95401835', u'brand': '0.59691668', u'font': '0.90707076', u'presentation': '0.52961946', u'line': '0.53714168'}","[u'FACT\nMarijuana is illegal but has\nnever caused any deaths from\nusage, Cigarettes kills millions &\nthey are legal and can be\npurchased anywhere.\nal FACTDAILY IIIG\n', u'FACT', u'Marijuana', u'is', u'illegal', u'but', u'has', u'never', u'caused', u'any', u'deaths', u'from', u'usage,', u'Cigarettes', u'kills', u'millions', u'&', u'they', u'are', u'legal', u'and', u'can', u'be', u'purchased', u'anywhere.', u'al', u'FACTDAILY', u'IIIG']"
10413911_777097508982196_50956296_n,"{u'finger': '0.50736713', u'hairstyle': '0.797154', u'toy': '0.6285308', u'eye': '0.6135633', u'organ': '0.64373767', u'doll': '0.61167479', u'brown hair': '0.72172707', u'head': '0.7459932', u'face': '0.95483929', u'hair': '0.96490276', u'mouth': '0.7204321', u'nose': '0.93104768', u'blond': '0.85532105', u'lip': '0.563145', u'long hair': '0.66264111'}","[u'""I love 5sos but l only like lu-\n', u'""I', u'love', u'5sos', u'but', u'l', u'only', u'like', u'lu-']"
1389328_223224067850492_2066491961_n,"{u'product': '0.75166965', u'text': '0.956081', u'brand': '0.59691668', u'label': '0.58171916', u'advertising': '0.6817438', u'writing': '0.51376677', u'document': '0.59428304', u'presentation': '0.53378206'}","[u""She was getting better... But then\nshe remembered what she was\ntrying to get away from, she remembered\nthe things that tear her apart. Now\nshe's back at the start.\n@death parradise\n"", u'She', u'was', u'getting', u'better...', u'But', u'then', u'she', u'remembered', u'what', u'she', u'was', u'trying', u'to', u'get', u'away', u'from,', u'she', u'remembered', u'the', u'things', u'that', u'tear', u'her', u'apart.', u'Now', u""she's"", u'back', u'at', u'the', u'start.', u'@death', u'parradise']"
